id	domain	guardrail	title	phase	tier	readiness	gate	status	metric	target	safety_invariant
PERF-D24-G15	D24	G15	Watchdog fault and deploy recovery: sustained throughput floor	P1.5	T0+HIL	partial	release	specified	throughput_per_second	sustained throughput >= 1000 work units/s where hardware transport is excluded as documented	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G16	D24	G16	Watchdog fault and deploy recovery: burst and backpressure safety	P1.5	T0+HIL	partial	release	specified	burst_recovery	2x throughput floor for 10 s; bounded queue; safety work completes <= 500 us	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G17	D24	G17	Watchdog fault and deploy recovery: cold start latency	P1.5	T0+HIL	partial	release	specified	cold_start_ms	cold start <= 2000 ms with caches and device state reset as specified	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G18	D24	G18	Watchdog fault and deploy recovery: warm restart and reuse latency	P1.5	T0+HIL	partial	release	specified	warm_start_us	warm restart or reuse <= 500 us	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G19	D24	G19	Watchdog fault and deploy recovery: isolation under competing load	P1.5	T0+HIL	partial	release	specified	loaded_degradation	p99 degradation <= 5%; max degradation <= 10%; hard deadline misses = 0	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G20	D24	G20	Watchdog fault and deploy recovery: security denial cost and safety	P1.5	T0+HIL	partial	release	specified	denial_latency_and_state	denied or malformed work completes <= 125 us; state changes = 0; allocations = 0	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G21	D24	G21	Watchdog fault and deploy recovery: exhaustion and fault containment	P1.5	T0+HIL	partial	release	specified	fault_completion	fault decision and containment <= 500 us; leaks deadlocks and unsafe retries = 0	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G22	D24	G22	Watchdog fault and deploy recovery: 72-hour soak stability	P1.5	T0+HIL	partial	release	specified	soak_drift	72 h: hard deadline misses = 0; memory growth = 0; p99 drift <= 5%; unexpected safe-state transitions = 0	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G23	D24	G23	Watchdog fault and deploy recovery: spoor observability overhead	P1.5	T0+HIL	partial	release	specified	observability_overhead	spoor enabled adds <= 2% p99 and <= 2% CPU cycles; allocations = 0; torn records = 0	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G24	D24	G24	Watchdog fault and deploy recovery: same-hardware Linux advantage	P1.5	T0+HIL	partial	claim	specified	linux_comparison_ratio	to claim superiority: TinyOS p99 <= 0.5x Linux PREEMPT_RT and <= 0.25x vanilla Linux; footprint <= 0.1x	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G25	D24	G25	Watchdog fault and deploy recovery: same-hardware ten-times RTOS claim	P1.5	T0+HIL	partial	claim	specified	rtos_comparison_ratio	to claim 10x: named primary metric improvement >= 10.0x versus median of at least 3 current RTOS baselines with equivalent safety	Every fault reaches the documented safe state before restart rollback or retry
PERF-D25-G01	D25	G01	Combined system and footprint: median latency	cross	T1+T2	design	release	specified	latency_us_p50	p50 <= 50 us	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G02	D25	G02	Combined system and footprint: p99 latency	cross	T1+T2	design	release	specified	latency_us_p99	p99 <= 100 us	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G03	D25	G03	Combined system and footprint: p99.9 tail latency	cross	T1+T2	design	release	specified	latency_us_p99_9	p99.9 <= 250 us	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G04	D25	G04	Combined system and footprint: observed maximum and WCET bound	cross	T1+T2	design	release	specified	latency_us_max	observed max <= 500 us and declared bound has >= 20% evidence margin	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G05	D25	G05	Combined system and footprint: jitter envelope	cross	T1+T2	design	release	specified	latency_jitter	p99-p50 <= 50 us and run-to-run p99 CV <= 5%	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G06	D25	G06	Combined system and footprint: median CPU cycles	cross	T1+T2	design	release	specified	cpu_cycles_p50	p50 <= 100000 cycles	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G07	D25	G07	Combined system and footprint: p99 CPU cycles	cross	T1+T2	design	release	specified	cpu_cycles_p99	p99 <= 300000 cycles	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G08	D25	G08	Combined system and footprint: microarchitectural efficiency	cross	T1+T2	design	release	specified	instructions_branch_cache	retired instructions <= 600000; branch misses <= 1%; L1D misses <= 3%	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G09	D25	G09	Combined system and footprint: image and feature footprint	cross	T1+T2	design	release	specified	image_bytes	non-driver image <= 8192 KiB	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G10	D25	G10	Combined system and footprint: peak working memory	cross	T1+T2	design	release	specified	working_memory_kib	peak OS-owned working memory for work unit <= 4096 KiB	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G11	D25	G11	Combined system and footprint: steady-state allocation count	cross	T1+T2	design	release	specified	allocations_per_operation	heap allocations per steady-state work unit = 0; pool claims are separately counted	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G12	D25	G12	Combined system and footprint: allocation and reclamation latency	cross	T1+T2	design	release	specified	allocation_latency_us_max	setup or pool allocation max <= 10 us; reclamation is bounded	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G13	D25	G13	Combined system and footprint: queue residence p99	cross	T1+T2	design	release	specified	queue_wait_us_p99	enqueue-to-service p99 <= 50 us	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G14	D25	G14	Combined system and footprint: queue processing maximum	cross	T1+T2	design	release	specified	queue_service_us_max	service-start-to-completion max <= 100 us	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G15	D25	G15	Combined system and footprint: sustained throughput floor	cross	T1+T2	design	release	specified	throughput_per_second	sustained throughput >= 20000 work units/s where hardware transport is excluded as documented	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G16	D25	G16	Combined system and footprint: burst and backpressure safety	cross	T1+T2	design	release	specified	burst_recovery	2x throughput floor for 10 s; bounded queue; safety work completes <= 500 us	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G17	D25	G17	Combined system and footprint: cold start latency	cross	T1+T2	design	release	specified	cold_start_ms	cold start <= 100 ms with caches and device state reset as specified	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G18	D25	G18	Combined system and footprint: warm restart and reuse latency	cross	T1+T2	design	release	specified	warm_start_us	warm restart or reuse <= 500 us	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G19	D25	G19	Combined system and footprint: isolation under competing load	cross	T1+T2	design	release	specified	loaded_degradation	p99 degradation <= 5%; max degradation <= 10%; hard deadline misses = 0	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G20	D25	G20	Combined system and footprint: security denial cost and safety	cross	T1+T2	design	release	specified	denial_latency_and_state	denied or malformed work completes <= 125 us; state changes = 0; allocations = 0	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G21	D25	G21	Combined system and footprint: exhaustion and fault containment	cross	T1+T2	design	release	specified	fault_completion	fault decision and containment <= 500 us; leaks deadlocks and unsafe retries = 0	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G22	D25	G22	Combined system and footprint: 72-hour soak stability	cross	T1+T2	design	release	specified	soak_drift	72 h: hard deadline misses = 0; memory growth = 0; p99 drift <= 5%; unexpected safe-state transitions = 0	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G23	D25	G23	Combined system and footprint: spoor observability overhead	cross	T1+T2	design	release	specified	observability_overhead	spoor enabled adds <= 2% p99 and <= 2% CPU cycles; allocations = 0; torn records = 0	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G24	D25	G24	Combined system and footprint: same-hardware Linux advantage	cross	T1+T2	design	claim	specified	linux_comparison_ratio	to claim superiority: TinyOS p99 <= 0.5x Linux PREEMPT_RT and <= 0.25x vanilla Linux; footprint <= 0.1x	Safety deadlines and isolation hold under the maximum admitted whole-system workload
PERF-D25-G25	D25	G25	Combined system and footprint: same-hardware ten-times RTOS claim	cross	T1+T2	design	claim	specified	rtos_comparison_ratio	to claim 10x: named primary metric improvement >= 10.0x versus median of at least 3 current RTOS baselines with equivalent safety	Safety deadlines and isolation hold under the maximum admitted whole-system workload
